"236117_0_1_25293_60025-UNITS","236117_0_1_25293_60027-UNITS","236117_0_1_25293_60039-UNITS","236117_0_1_28000_58454-UNITS","236117_0_1_49900_27268-UNITS","236117_0_2_25293_60037-UNITS","236117_0_2_28000_24610-UNITS","236117_7_1_42365_22800-UNITS","236117_7_1_42365_22820-UNITS","236117_7_1_42365_22840-UNITS","236117_7_1_42365_26400-UNITS","236117_7_1_42365_26410-UNITS","236117_7_1_42365_26420-UNITS","236117_7_1_42365_26440-UNITS","236117_88_6_99998_59442-UNITS","236117_88_6_99998_59443-UNITS","236117_88_6_99998_59444-UNITS","236117_88_6_99998_59461-UNITS","236117_88_6_99998_59486-UNITS","236117_88_6_99998_59492-UNITS","236117_88_6_99998_59494-UNITS","236117_88_6_99998_59504-UNITS","236117_88_6_99998_59509-UNITS","236117_88_6_99998_59518-UNITS","236117_88_6_99998_59519-UNITS","236117_88_6_99998_59520-UNITS","236117_88_6_99998_59525-UNITS","236117_88_6_99998_59546-UNITS","236117_88_6_99998_59547-UNITS","236117_88_6_99998_59548-UNITS","236117_88_6_99998_59549-UNITS","236117_88_6_99998_59597-UNITS","236117_88_6_99998_59601-UNITS","236117_88_6_99998_59649-UNITS","236117_88_6_99998_59651-UNITS","236117_88_6_99998_59689-UNITS","236117_0_1_25293_60025-PR","236117_0_1_25293_60027-PR","236117_0_1_25293_60039-PR","236117_0_1_28000_58454-PR","236117_0_1_49900_27268-PR","236117_0_2_25293_60037-PR","236117_0_2_28000_24610-PR","236117_7_1_42365_22800-PR","236117_7_1_42365_22820-PR","236117_7_1_42365_22840-PR","236117_7_1_42365_26400-PR","236117_7_1_42365_26410-PR","236117_7_1_42365_26420-PR","236117_7_1_42365_26440-PR","236117_88_6_99998_59442-PR","236117_88_6_99998_59443-PR","236117_88_6_99998_59444-PR","236117_88_6_99998_59461-PR","236117_88_6_99998_59486-PR","236117_88_6_99998_59492-PR","236117_88_6_99998_59494-PR","236117_88_6_99998_59504-PR","236117_88_6_99998_59509-PR","236117_88_6_99998_59518-PR","236117_88_6_99998_59519-PR","236117_88_6_99998_59520-PR","236117_88_6_99998_59525-PR","236117_88_6_99998_59546-PR","236117_88_6_99998_59547-PR","236117_88_6_99998_59548-PR","236117_88_6_99998_59549-PR","236117_88_6_99998_59597-PR","236117_88_6_99998_59601-PR","236117_88_6_99998_59649-PR","236117_88_6_99998_59651-PR","236117_88_6_99998_59689-PR","236117_0_1_25293_60025-price","236117_0_1_25293_60027-price","236117_0_1_25293_60039-price","236117_0_1_28000_58454-price","236117_0_1_49900_27268-price","236117_0_2_25293_60037-price","236117_0_2_28000_24610-price","236117_7_1_42365_22800-price","236117_7_1_42365_22820-price","236117_7_1_42365_22840-price","236117_7_1_42365_26400-price","236117_7_1_42365_26410-price","236117_7_1_42365_26420-price","236117_7_1_42365_26440-price","236117_88_6_99998_59442-price","236117_88_6_99998_59443-price","236117_88_6_99998_59444-price","236117_88_6_99998_59461-price","236117_88_6_99998_59486-price","236117_88_6_99998_59492-price","236117_88_6_99998_59494-price","236117_88_6_99998_59504-price","236117_88_6_99998_59509-price","236117_88_6_99998_59518-price","236117_88_6_99998_59519-price","236117_88_6_99998_59520-price","236117_88_6_99998_59525-price","236117_88_6_99998_59546-price","236117_88_6_99998_59547-price","236117_88_6_99998_59548-price","236117_88_6_99998_59549-price","236117_88_6_99998_59597-price","236117_88_6_99998_59601-price","236117_88_6_99998_59649-price","236117_88_6_99998_59651-price","236117_88_6_99998_59689-price","236117_0_1_25293_60025-D1","236117_0_1_25293_60027-D1","236117_0_1_25293_60039-D1","236117_0_1_28000_58454-D1","236117_0_1_49900_27268-D1","236117_0_2_25293_60037-D1","236117_0_2_28000_24610-D1","236117_7_1_42365_22800-D1","236117_7_1_42365_22820-D1","236117_7_1_42365_22840-D1","236117_7_1_42365_26400-D1","236117_7_1_42365_26410-D1","236117_7_1_42365_26420-D1","236117_7_1_42365_26440-D1","236117_88_6_99998_59442-D1","236117_88_6_99998_59443-D1","236117_88_6_99998_59444-D1","236117_88_6_99998_59461-D1","236117_88_6_99998_59486-D1","236117_88_6_99998_59492-D1","236117_88_6_99998_59494-D1","236117_88_6_99998_59504-D1","236117_88_6_99998_59509-D1","236117_88_6_99998_59518-D1","236117_88_6_99998_59519-D1","236117_88_6_99998_59520-D1","236117_88_6_99998_59525-D1","236117_88_6_99998_59546-D1","236117_88_6_99998_59547-D1","236117_88_6_99998_59548-D1","236117_88_6_99998_59549-D1","236117_88_6_99998_59597-D1","236117_88_6_99998_59601-D1","236117_88_6_99998_59649-D1","236117_88_6_99998_59651-D1","236117_88_6_99998_59689-D1","236117_0_1_25293_60025-D2","236117_0_1_25293_60027-D2","236117_0_1_25293_60039-D2","236117_0_1_28000_58454-D2","236117_0_1_49900_27268-D2","236117_0_2_25293_60037-D2","236117_0_2_28000_24610-D2","236117_7_1_42365_22800-D2","236117_7_1_42365_22820-D2","236117_7_1_42365_22840-D2","236117_7_1_42365_26400-D2","236117_7_1_42365_26410-D2","236117_7_1_42365_26420-D2","236117_7_1_42365_26440-D2","236117_88_6_99998_59442-D2","236117_88_6_99998_59443-D2","236117_88_6_99998_59444-D2","236117_88_6_99998_59461-D2","236117_88_6_99998_59486-D2","236117_88_6_99998_59492-D2","236117_88_6_99998_59494-D2","236117_88_6_99998_59504-D2","236117_88_6_99998_59509-D2","236117_88_6_99998_59518-D2","236117_88_6_99998_59519-D2","236117_88_6_99998_59520-D2","236117_88_6_99998_59525-D2","236117_88_6_99998_59546-D2","236117_88_6_99998_59547-D2","236117_88_6_99998_59548-D2","236117_88_6_99998_59549-D2","236117_88_6_99998_59597-D2","236117_88_6_99998_59601-D2","236117_88_6_99998_59649-D2","236117_88_6_99998_59651-D2","236117_88_6_99998_59689-D2","236117_0_1_25293_60025-F1","236117_0_1_25293_60027-F1","236117_0_1_25293_60039-F1","236117_0_1_28000_58454-F1","236117_0_1_49900_27268-F1","236117_0_2_25293_60037-F1","236117_0_2_28000_24610-F1","236117_7_1_42365_22800-F1","236117_7_1_42365_22820-F1","236117_7_1_42365_22840-F1","236117_7_1_42365_26400-F1","236117_7_1_42365_26410-F1","236117_7_1_42365_26420-F1","236117_7_1_42365_26440-F1","236117_88_6_99998_59442-F1","236117_88_6_99998_59443-F1","236117_88_6_99998_59444-F1","236117_88_6_99998_59461-F1","236117_88_6_99998_59486-F1","236117_88_6_99998_59492-F1","236117_88_6_99998_59494-F1","236117_88_6_99998_59504-F1","236117_88_6_99998_59509-F1","236117_88_6_99998_59518-F1","236117_88_6_99998_59519-F1","236117_88_6_99998_59520-F1","236117_88_6_99998_59525-F1","236117_88_6_99998_59546-F1","236117_88_6_99998_59547-F1","236117_88_6_99998_59548-F1","236117_88_6_99998_59549-F1","236117_88_6_99998_59597-F1","236117_88_6_99998_59601-F1","236117_88_6_99998_59649-F1","236117_88_6_99998_59651-F1","236117_88_6_99998_59689-F1","236117_0_1_25293_60025-F2","236117_0_1_25293_60027-F2","236117_0_1_25293_60039-F2","236117_0_1_28000_58454-F2","236117_0_1_49900_27268-F2","236117_0_2_25293_60037-F2","236117_0_2_28000_24610-F2","236117_7_1_42365_22800-F2","236117_7_1_42365_22820-F2","236117_7_1_42365_22840-F2","236117_7_1_42365_26400-F2","236117_7_1_42365_26410-F2","236117_7_1_42365_26420-F2","236117_7_1_42365_26440-F2","236117_88_6_99998_59442-F2","236117_88_6_99998_59443-F2","236117_88_6_99998_59444-F2","236117_88_6_99998_59461-F2","236117_88_6_99998_59486-F2","236117_88_6_99998_59492-F2","236117_88_6_99998_59494-F2","236117_88_6_99998_59504-F2","236117_88_6_99998_59509-F2","236117_88_6_99998_59518-F2","236117_88_6_99998_59519-F2","236117_88_6_99998_59520-F2","236117_88_6_99998_59525-F2","236117_88_6_99998_59546-F2","236117_88_6_99998_59547-F2","236117_88_6_99998_59548-F2","236117_88_6_99998_59549-F2","236117_88_6_99998_59597-F2","236117_88_6_99998_59601-F2","236117_88_6_99998_59649-F2","236117_88_6_99998_59651-F2","236117_88_6_99998_59689-F2","236117_0_1_25293_60025-F3","236117_0_1_25293_60027-F3","236117_0_1_25293_60039-F3","236117_0_1_28000_58454-F3","236117_0_1_49900_27268-F3","236117_0_2_25293_60037-F3","236117_0_2_28000_24610-F3","236117_7_1_42365_22800-F3","236117_7_1_42365_22820-F3","236117_7_1_42365_22840-F3","236117_7_1_42365_26400-F3","236117_7_1_42365_26410-F3","236117_7_1_42365_26420-F3","236117_7_1_42365_26440-F3","236117_88_6_99998_59442-F3","236117_88_6_99998_59443-F3","236117_88_6_99998_59444-F3","236117_88_6_99998_59461-F3","236117_88_6_99998_59486-F3","236117_88_6_99998_59492-F3","236117_88_6_99998_59494-F3","236117_88_6_99998_59504-F3","236117_88_6_99998_59509-F3","236117_88_6_99998_59518-F3","236117_88_6_99998_59519-F3","236117_88_6_99998_59520-F3","236117_88_6_99998_59525-F3","236117_88_6_99998_59546-F3","236117_88_6_99998_59547-F3","236117_88_6_99998_59548-F3","236117_88_6_99998_59549-F3","236117_88_6_99998_59597-F3","236117_88_6_99998_59601-F3","236117_88_6_99998_59649-F3","236117_88_6_99998_59651-F3","236117_88_6_99998_59689-F3","236117_0_1_25293_60025-F4","236117_0_1_25293_60027-F4","236117_0_1_25293_60039-F4","236117_0_1_28000_58454-F4","236117_0_1_49900_27268-F4","236117_0_2_25293_60037-F4","236117_0_2_28000_24610-F4","236117_7_1_42365_22800-F4","236117_7_1_42365_22820-F4","236117_7_1_42365_22840-F4","236117_7_1_42365_26400-F4","236117_7_1_42365_26410-F4","236117_7_1_42365_26420-F4","236117_7_1_42365_26440-F4","236117_88_6_99998_59442-F4","236117_88_6_99998_59443-F4","236117_88_6_99998_59444-F4","236117_88_6_99998_59461-F4","236117_88_6_99998_59486-F4","236117_88_6_99998_59492-F4","236117_88_6_99998_59494-F4","236117_88_6_99998_59504-F4","236117_88_6_99998_59509-F4","236117_88_6_99998_59518-F4","236117_88_6_99998_59519-F4","236117_88_6_99998_59520-F4","236117_88_6_99998_59525-F4","236117_88_6_99998_59546-F4","236117_88_6_99998_59547-F4","236117_88_6_99998_59548-F4","236117_88_6_99998_59549-F4","236117_88_6_99998_59597-F4","236117_88_6_99998_59601-F4","236117_88_6_99998_59649-F4","236117_88_6_99998_59651-F4","236117_88_6_99998_59689-F4"
10,15,20,14,22,7,20,20,54,37,45,52,65,39,25,72,416,527,559,27,293,76,116,27,94,338,469,41,81,177,249,9,10,22,37,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.59,3.69,3.69,1.23,1.99,2.59,3.99,6.29,6.29,6.29,3.99,3.99,3.99,3.99,0.79,1.39,2.4409375,2.74256166982922,3.39033989266547,0.89,2.59,1.49,4.69,0.89,1.56255319148936,2.6541124260355,2.92,0.99,1.59,2.73994350282486,3.50899598393574,1.49,4.49,0.79,2.29,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,19,19,23,20,14,14,17,52,25,51,35,46,27,26,83,465,532,566,19,312,87,128,9,118,356,479,19,72,139,250,3,10,27,29,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2.59,3.69,3.69,1,1.99,2.59,3.99,6.29,6.29,6.29,3.99,3.99,3.99,3.99,0.72,1.28,2.34817204301075,2.61736842105263,3.03473498233216,0.83,2.42,1.37,4.42,0.79,1.44084745762712,2.47859550561798,2.45,0.85,1.46,2.57956834532374,3.33688,1.42,4.45,1.01,2.54,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,24,30,19,28,13,27,29,59,42,42,51,82,33,21,96,436,552,572,27,302,71,124,15,101,347,486,28,71,170,234,24,14,22,31,13,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2.59,2.75,2.94,1.11,1.99,2.59,3.15,6.29,6.29,6.29,3.99,3.99,3.99,3.99,0.69,1.19,2.35045871559633,2.62159420289855,3.09909090909091,0.79,2.29,1.29,4.19,0.79,1.37316831683168,2.44086455331412,2.64,0.79,1.29,2.59647058823529,3.36115384615385,1.08,4.39,1.09,2.69,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,35,45,7,26,2,29,25,57,35,55,52,75,45,27,97,387,530,570,8,296,78,131,32,103,313,470,27,90,146,212,43,8,17,24,27,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2.59,2.53,2.53,1.69,1.99,2.59,3,6.29,6.29,6.29,3.99,3.99,3.99,3.99,0.69,1.19,2.29387596899225,2.65679245283019,3.08273684210526,0.79,2.29,1.29,4.19,0.79,1.34825242718447,2.45134185303514,2.67,0.79,1.29,2.60232876712329,3.24509433962264,0.94,4.39,1.09,2.69,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,10,34,11,25,12,44,23,49,45,42,50,60,41,19,61,420,503,543,29,277,74,111,22,98,353,521,14,79,158,241,21,11,15,27,18,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2.59,3.69,3.02,1.31,1.99,2.59,3.29,6.29,6.29,6.29,3.99,3.99,3.99,3.99,0.69,1.19,2.34057142857143,2.67699801192843,3.08108655616943,0.79,2.29,1.29,4.19,0.79,1.35734693877551,2.42926345609065,2.67,0.79,1.29,2.55126582278481,3.25514522821577,0.98,4.39,1.09,2.69,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,18,29,17,32,9,18,25,48,33,43,42,62,41,23,86,430,542,494,19,334,92,117,21,100,379,426,30,88,142,251,17,9,19,27,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2.59,3.69,3.69,1,1.99,2.59,3.99,6.29,6.29,6.29,3.99,3.99,3.99,3.99,0.69,1.19,2.17339534883721,2.33071955719557,2.81991902834008,0.79,2.2,1.29,3.95,0.79,1.374,2.36957783641161,2.4,0.79,1.29,2.41950704225352,3.06824701195219,1.39,4.39,1.09,2.69,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,22,24,21,24,12,20,21,67,43,49,53,52,38,29,76,457,541,636,29,281,72,167,34,90,362,449,29,64,147,225,14,14,12,38,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2.59,3.74,3.76,1.23,1.99,2.59,3.99,6.29,6.29,6.29,4.04,4.06,4.06,4.03,0.69,1.19,2.19809628008753,2.38205175600739,2.57845911949686,0.79,2.19,1.29,3.89,0.79,1.41,2.37549723756906,2.1,0.79,1.29,2.52904761904762,2.97,1.39,4.19,1.09,2.69,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,19,27,7,29,4,27,19,61,41,40,42,55,35,11,85,404,586,626,23,325,44,130,26,109,348,504,24,74,144,268,20.5928338762215,12,10,29,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,2.59,3.89,3.89,1.69,1.99,2.59,3.99,6.29,6.29,6.29,4.19,4.19,4.19,4.19,0.69,1.19,2.18009900990099,2.31170648464164,2.76608626198083,0.79,2.19,1.29,3.89,0.79,1.32302752293578,2.41557471264368,2.32,0.79,1.29,2.51777777777778,2.93694029850746,1.174132755177,3.99,1.09,2.69,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,25,14,6,23,19,25,28,60,52,36,51,85,37,28,84,419,566,626,16,311,64,152,22,85,351,533,26,76,171,292,12,8,12,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,2.59,3.89,3.89,1.69,1.99,2.59,3.99,6.29,6.29,6.29,4.19,4.19,4.19,4.19,0.69,1.19,2.12973747016706,2.34957597173145,2.70380191693291,0.79,2.02,1.29,3.89,0.79,1.36058823529412,2.26270655270655,2.29,0.79,1.29,2.40859649122807,2.94,1.39,3.99,1.09,2.69,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,17,23,19,21,26,11,30,48,32,44,37,77,29,22,75,475,584,580,26,375,90,148,27,96,394,478,19,72,204,272,17,18,16,34,14,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1.66,3.89,3.89,1.18,1.99,1.79,3.99,6.29,6.29,6.29,4.19,4.19,4.19,4.19,0.69,1.19,2.08989473684211,2.3735102739726,2.80948275862069,0.79,1.95,1.29,4.05,0.79,1.39625,2.1794923857868,2.31,0.79,1.29,2.19725490196078,3.08382352941176,1.39,3.99,1.09,2.69,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,27,35,18,27,18,15,26,68,48,38,50,67,33,16,88,493,589,575,21,397,71,140,23,87,434,471,33,49,197,292,7,15,14,29,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1.64,3.89,3.89,1,1.99,1.44,3.99,6.29,6.29,6.29,4.19,4.19,4.19,4.19,0.69,1.19,2.14703853955375,2.51463497453311,2.71332173913043,0.79,1.99,1.29,4.09,0.79,1.37275862068966,2.26603686635945,2.2,0.79,1.29,2.39213197969543,2.99479452054795,1.39,3.99,1.09,2.69,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
